ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_habitable,Surface_du_séjour,Surface_du_bureau,Caves,Surface_des_caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Maison_basse_énergie,Panneaux_solaires,Panneaux_solaires_thermiques,Type_de_chauffage,Chauffage_au_sol,Type_de_vitrage,Compteur_deau_individuel,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Jardin,Surface_du_jardin,Terrasse_aménagée,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Type_de_zone_inondable,Zone_inondable_délimitée,Meublé,Surface_de_la_cuisine,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Surface_de_la_terrasse,Orientation_de_la_terrasse,Conso_annuelle_totale_dénergie_primaire,Équipement_de_la_cuisine,Nombre_de_façades,Orientation_de_la_façade_du_bien,Nombre_de_places_de_parking_extérieur,Surface_totale_du_terrain,Pompe_à_chaleur,Date_de_validité_PEB,Année_de_construction,Surface_salle_à_manger,Type_de_cuisine,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Largeur_du_terrain_à_rue,Emission_de_CO2,Possibilités_pour_profession_libérale,Surface_totale,Surface_du_grenier,Porte_de_garage_motorisée,Station_de_charge_électrique,Adoucisseur_deau,Compteur_Bihoraire,Adaptations_pour_les_seniors,Orientation_du_jardin,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Citation_pour_infraction_urbanistique,Surface_constructible,Balcon,Permis_durbanisation_accordé,Surface_du_dressing,Attestation__Installation_électrique__Validité,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Appartement_de_service,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbb88388,VBB88388,Maison à vendre,149000,rue Turenne 63,6000 Charleroi,Normal,,,4,,,,,,135 m²,,,,,Oui,,,,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,Oui,,,337 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,53121 kWh/an,,2,,,,,20/10/2034,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6000/charleroi/vbc04966,VBC04966,Immeuble mixte à vendre,165000,De Beaumont 234,6000 Charleroi,Normal,,,3,,,,,,,,,Oui,,Oui,,,,,,,,,,2,2,2,,,,,Mazout,,Double vitrage,,,,,,,,,Oui,200 m²,Oui,Non,Oui,Non,463 kWh/m²/an,,,,Non,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,,,,61182 kWh/an,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc01780,VBC01780,Appartement à vendre,139000,,6000 Charleroi,Remis à neuf,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,305 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,28488 kWh/an,,,,,,,17/01/2034,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbb94530,VBB94530,Appartement à vendre,95000,Chaussee de Montigny 30 B4,6000 Charleroi,Normal,,A l’acte,2,12 m²,7 m²,,,,65 m²,28 m²,,Oui,,,,,,,,,,,,1,,1,3 m²,,,,Gaz,,Double vitrage,,,,Oui,,,,,,,Oui,Oui,Oui,Non,592 kWh/m²/an,,"non, pas d'attestation",,Non,,Pas de risque d’inondation,Information non communiquée,Non,8 m²,Oui,Oui,4,2 m²,,41438 kWh/an,Semi-équipée,2,Sud-est,,,,09/01/2033,,,Kitchenette,8 m,4,8 m,108,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbb89034,VBB89034,Appartement à vendre,229000,,6000 Charleroi,Excellent,,,3,20 m²,20 m²,13 m²,,,137 m²,51 m²,,,,Oui,,,,,,,,,,1,,1,,,,,,,Double vitrage,,,,,,,,,,,Oui,Oui,Oui,Non,218 kWh/m²/an,,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,Non,11 m²,Oui,Non,3,,,27071 kWh/an,Equipée,,,,,,09/04/2029,1979,,Américaine,,7,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbb86551,VBB86551,Appartement à vendre,140000,Rue de la R?gence 64 012,6000 Charleroi,Remis à neuf,,,2,14 m²,14 m²,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,Oui,,249 kWh/m²/an,20170522008873,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbb81395,VBB81395,Appartement à vendre,118000,,6000 Charleroi,,Non,,2,,,,,,71 m²,26 m²,,Non,,Non,Non,Non,Non,Non,Non,Oui,1,1,,1,,,,,,,Non specifié,,,,,,,,,,,,,Oui,,,,443 kWh/m²/an,20240614005642,,,,,Information non communiquée,Information non communiquée,,,,,2,1 m²,,40039 kWh/an,,2,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbb79718,VBB79718,Appartement à vendre,80000,,6000 Charleroi,Normal,Oui,,2,,,,,,82 m²,,,,,,,,,,,Oui,,2,,1,,1,,,,,,,Double vitrage,,,,,,,,,,,,,,,253 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,20571 kWh/an,,2,,,,,12/03/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbb78831,VBB78831,Maison à vendre,280000,Rue Bernus 51,6000 Charleroi,,,A l’acte,6,,,,,,310 m²,,,,,,,,,,,,,,,,,,,,Oui,,Gaz,,,,,,,,,,,Non,,Non,,,,309 kWh/m²/an,20180627013723,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,,106055 kWh/an,,2,,,200 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbb18279,VBB18279,Appartement à vendre,215000,Rue du Parc 3/021,6000 Charleroi,,,,2,,,,,,110 m²,42 m²,,,,,,,,,,Oui,1,1,,2,,,,,,,Non specifié,,,,,,,,,,,,,,,,,146 kWh/m²/an,20240508009670,,,,,Information non communiquée,Information non communiquée,,,,,2,,,16329 kWh/an,,2,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/6000/charleroi/vbb75139,VBB75139,Maison de maître à vendre,400000,Rue de l'Athénée 06,6000 Charleroi,Normal,,,7,,,,,,320 m²,,,,,Oui,,,,,,Oui,1,,,2,,,,,,,,,,,,,,,,,,Oui,,Oui,,,,400 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/6000/charleroi/vbb66870,VBB66870,Maison de maître à vendre,400000,Rue de l'Athénée 06,6000 Charleroi,Normal,,,8,,,,,,320 m²,,,,,Oui,,,,,,Oui,1,,,,,,,,,,,,,,,,,,,,,Oui,,Oui,,,,400 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/6000/charleroi/vbb46959,VBB46959,Maison de maître à vendre,249000,Rue Pige du Croly 146,6000 Charleroi,À rénover,,,4,16 m²,13 m²,18 m²,13 m²,,204 m²,35 m²,27 m²,Oui,40 m²,Oui,,,,,,Oui,1,,20 m²,1,,1,7 m²,,,,Gaz,,Double vitrage,,,,,Oui,,,,Oui,82 m²,Oui,Oui,Oui,,424 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,11 m²,,,,8 m²,,77464 kWh/an,,2,Est,,240 m²,,,,,,10 m,2,10 m,80,,,48 m²,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vba85996,VBA85996,Maison à vendre,229000,,6000 Charleroi,,,,3,,,,,,,,,,,Oui,,,,,,Oui,,,,2,,,,,,,,,,,,,,,,,,Oui,,Oui,,,,374 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,93255 kWh/an,,2,,,,,17/05/2032,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbb11438,VBB11438,Appartement à vendre,99000,Route de Mons 25 024,6000 Charleroi,Remis à neuf,Oui,,2,16 m²,11 m²,,,,,23 m²,,,,,,,,,,,,,,1,1,1,5 m²,,,,Mazout,,,,,,Oui,,Oui,,,,,,Oui,Oui,,189 kWh/m²/an,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,8 m²,Oui,Oui,2,,,13770 kWh/an,Equipée,,,,,,28/03/2025,,,Américaine,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vba24357,VBA24357,Maison à vendre,139999,,6000 Charleroi,À rénover,Non,A l’acte,3,10 m²,14 m²,18 m²,,,189 m²,19 m²,,Oui,,,,,,,,,,,,2,1,1,,,,,Gaz,,Double vitrage,,,,,,,,,,,,Oui,Oui,Non,669 kWh/m²/an,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,23 m²,Non,Non,,,,22988 kWh/an,,2,,,70 m²,,04/02/2027,1940,,Indépendante,,3,,150,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6000/charleroi/vba10197,VBA10197,Immeuble mixte à vendre,139999,,6000 Charleroi,À rénover,Non,A l’acte,3,10 m²,14 m²,18 m²,,,189 m²,19 m²,,Oui,,,,,,,,,,,,2,1,1,,,,,Gaz,,Double vitrage,,,,,,,,,,,,Oui,Oui,Non,669 kWh/m²/an,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,23 m²,Non,Non,,,,22988 kWh/an,,2,,,70 m²,,04/02/2027,1940,,Indépendante,,3,,150,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6000/charleroi/vba82926,VBA82926,Immeuble mixte à vendre,555000,Boulevard Paul Janson 68,6000 Charleroi,Normal,,,,,,,,,199 m²,21 m²,,,,,,,,,,,,,,,,5,,,Oui,Oui,,,Double vitrage,,,,Oui,,,,,,,Non,Oui,,,,,,,,,Information non communiquée,Information non communiquée,,3 m²,,,,,,,,3,,,91 m²,,,,,,7 m,4,7 m,,,,,,,,,,,,,,18 m,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vba45946,VBA45946,Appartement à vendre,145000,Boulevard Joseph Tirou 47,6000 Charleroi,Remis à neuf,,A l’acte,2,14 m²,15 m²,,,,90 m²,28 m²,,Oui,,,,,,,,,,,,1,1,1,5 m²,,,,Gaz,,Double vitrage,,,,Oui,,Oui,,,Non,,Non,Oui,Oui,Non,163 kWh/m²/an,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,11 m²,Oui,Oui,1,,,16522 kWh/an,,,,,,,12/04/2033,,,,,,,31,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6000/charleroi/vaz72369,VAZ72369,Immeuble mixte à vendre,629000,,6000 Charleroi,Normal,,A convenir,14,,,,,,500 m²,,,,,Oui,,,,,,,,,,5,,,,,,,,,,,,,Oui,,,,,Oui,,Non,,,,212 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,17929 kWh/an,,2,,,,,11/12/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6000/charleroi/vaz79461,VAZ79461,Immeuble mixte à vendre,649999,,6000 Charleroi,Normal,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,Non,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,2,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vaz79460,VAZ79460,Appartement à vendre,649999,,6000 Charleroi,Normal,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,Oui,250 m²,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,2,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vaz79458,VAZ79458,Maison à vendre,649999,,6000 Charleroi,Normal,,,7,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,Non,,,,,,,,,,Oui,260 m²,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,2,,,260 m²,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vay36525,VAY36525,Appartement à vendre,149999,,6000 Charleroi,Excellent,Oui,A l’acte,2,14 m²,12 m²,,,,125 m²,35 m²,,Oui,,,,,,,,Oui,1,,,1,1,1,4 m²,,,,Gaz,,Double vitrage,,,,Oui,Oui,Oui,,,,,Oui,Oui,Oui,Non,179 kWh/m²/an,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,13 m²,Oui,Oui,4,5 m²,,22292 kWh/an,Equipée,2,,1,,,09/12/2026,,,Américaine,,7,,34,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vay23886,VAY23886,Maison à vendre,124999,,6000 Charleroi,À rénover,,A l’acte,3,12 m²,21 m²,23 m²,,,208 m²,20 m²,,Oui,,,,Oui,,,,,,,,1,1,1,,,,,Gaz,,Double vitrage,,,,Oui,,,,,Oui,200 m²,Non,Oui,Oui,Non,209 kWh/m²/an,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,19 m²,Non,Non,,,,30447 kWh/an,Semi-équipée,2,,,205 m²,,22/06/2032,1938,27 m²,Kitchenette,,1,,40,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vax40628,VAX40628,Appartement à vendre,104000,,6000 Charleroi,Normal,Oui,A l’acte,3,12 m²,8 m²,8 m²,,,78 m²,25 m²,,Oui,,,,,,,,Oui,,,,1,1,1,,,,,Gaz,,,,,,Oui,,,,,,,Oui,Oui,Oui,Non,367 kWh/m²/an,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,8 m²,Oui,Oui,0,6 m²,,28625 kWh/an,Equipée,4,,,,,,1979,,Américaine,,8,,67,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/val47620,VAL47620,Maison à vendre,395000,,6000 Charleroi,,,,2,,,,,,320 m²,,,,,,,,,,,,,,,1,,,,,,,Non specifié,,,,,,,,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,10 m²,,,,3,,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/val47619,VAL47619,Maison à vendre,395000,,6000 Charleroi,,,,2,,,,,,320 m²,,,,,,,,,,,,,,,1,,,,,,,Non specifié,,,,,,,,,,,,,Oui,,,,569 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,10 m²,,,,3,,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc14079,VBC14079,Appartement à vendre,235000,Boulevard Joseph II 4 4B,6000 Charleroi,,Non,,3,,,,,,109 m²,35 m²,,Non,,Non,Non,Non,Non,Non,Non,Oui,1,,,1,,1,,,,,Gaz,,,,,,,,,,,,,,,,,92 kWh/m²/an,20150303005089,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Oui,,4,,,,,2,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbb71404,VBB71404,Maison à vendre,225000,,6000 Charleroi,Normal,Non,A l’acte,3,,,,,,124 m²,,,Non,,Non,Non,Non,Non,Non,Non,Oui,1,,,,2,2,,,,,,,,,,,,,,,,Oui,500 m²,Oui,,Oui,,390 kWh/m²/an,20240722022568,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,40 m²,,,Super équipée,3,,10,699 m²,,,,,,,2,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbb56311,VBB56311,Appartement à vendre,75000,,6000 Charleroi,À rénover,,A l’acte,2,,,,,,70 m²,,,,,,,,,,,Oui,1,,,1,,1,,,,,Gaz,,,,,,,,,,,Non,,Oui,,Oui,,185 kWh/m²/an,20240617019786,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,,Oui,,2,6 m²,,13874 kWh/an,,2,Ouest,,,,17/06/2034,,,,,4,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vba60133,VBA60133,Appartement à vendre,300000,,6000 Charleroi,Normal,Non,A l’acte,6,,,,,,287 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,,2,4,,,,,Gaz,,,,,,,,,,,Non,,Non,,Oui,,250 kWh/m²/an,20210112017071,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,,Oui,,1,,,71760 kWh/an,Super équipée,2,,,,,12/01/2031,,,,,2,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6010/couillet/vbc88786,VBC88786,Villa à vendre,227000,,6010 Couillet,Excellent,,A l’acte,3,18 m²,13 m²,19 m²,,,132 m²,,8 m²,,,Oui,,Oui,,,,,,,,1,1,2,,,Oui,,Mazout,,Double vitrage,,Oui,,,,,,,Oui,103 m²,Oui,Oui,Oui,Non,235 kWh/m²/an,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,11 m²,Non,Non,,,,34977 kWh/an,Equipée,2,,,168 m²,,,1960,15 m²,Américaine,5 m,2,5 m,60,,,,,,,,,,,,,32 m,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc75085,VBC75085,Maison à vendre,179000,Rue Maximilien Luce 36,6010 Couillet,Normal,,,5,16 m²,14 m²,14 m²,11 m²,8 m²,140 m²,,,,,,,,,,,,,,,1,1,2,,,,,Gaz,,,,,,,,,,,,,Oui,,,Non,493 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Non,Non,,6 m²,,87046 kWh/an,,3,,,145 m²,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/6010/couillet/vbc91771,VBC91771,Maison de maître à vendre,499000,,6010 Couillet,Normal,Non,,4,23 m²,23 m²,19 m²,19 m²,,335 m²,40 m²,,Oui,,Oui,,,,,,Oui,1,2,,2,,,,,Oui,,Mazout,,Double vitrage,,,,,Oui,,,,Oui,2500 m²,Oui,Oui,Oui,,418 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,16 m²,,,,90 m²,,153645 kWh/an,Super équipée,4,,6,2734 m²,,15/06/2035,,,,,,,62,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc91474,VBC91474,Maison à vendre,118000,,6010 Couillet,,Non,,3,,,,,,128 m²,30 m²,,Non,,Oui,Non,Non,Non,Non,Non,,,,,1,,,,,,,Non specifié,,,,,,,,,,,Oui,150 m²,Oui,,,,441 kWh/m²/an,20250602003324,,,,,Information non communiquée,Information non communiquée,,,,,,15 m²,,,,2,Ouest,,210 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc89507,VBC89507,Maison à vendre,130000,Avenue Ernest Solvay 44,6010 Couillet,À rénover,,A l’acte,2,,,,,,,,,,,Oui,,,,,,Oui,,1,,1,,1,,,,Non,Gaz,,,,,,,,,,,Oui,,,,,,513 kWh/m²/an,20250528005939,,,,,Information non communiquée,Information non communiquée,,,,,,,,53470 kWh/an,,3,,1,250 m²,,,,,,8 m,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc88212,VBC88212,Maison à vendre,249000,Rue du Cercle 2,6010 Couillet,Normal,Non,A l’acte,3,,,,,,235 m²,30 m²,,Non,,Oui,Non,Non,Non,Non,Non,Oui,1,,,1,,2,,,,,Gaz,,,,,,,,,,,Oui,420 m²,Oui,,,,320 kWh/m²/an,20241124008907,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,61200 kWh/an,Super équipée,3,,4,660 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc87887,VBC87887,Maison à vendre,158000,,6010 Couillet,,Non,,3,,,,,,130 m²,30 m²,,Non,,Oui,Non,Non,Non,Non,Non,,,,,,1,,,,,,Non specifié,,,,,,,,,,,,,Oui,,,,294 kWh/m²/an,20250603010207,,,,,Information non communiquée,Information non communiquée,,,,,,27 m²,,,,2,Sud-est,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc52285,VBC52285,Maison à vendre,225000,,6010 Couillet,À rénover,,,3,,,,,,,,,,,Oui,,,,,,Oui,,,,1,,,,,,,,,,,,,,,,,,Oui,,Oui,,,,139 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,38626 kWh/an,,3,,,,,25/02/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc85523,VBC85523,Maison à vendre,99000,,6010 Couillet,,Non,A l’acte,1,,,,,,115 m²,23 m²,,Non,,Oui,Non,Non,Non,Non,Non,,,,,1,,1,,,,,Gaz,,,,,,,,,,,,,,,Oui,,277 kWh/m²/an,20250529001839,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,,,,2,,,,,29/05/2035,,,,,2,,,,,,,,,,,,Oui,,,,,,43 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc21734,VBC21734,Maison à vendre,169000,Rue de la Côte 67,6010 Couillet,Normal,,A l’acte,2,13 m²,16 m²,,,,114 m²,,,Oui,18 m²,,,Oui,,,,,,,,,1,1,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,355 m²,Oui,Oui,,Non,365 kWh/m²/an,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,,28 m²,Non,Oui,,46 m²,,50353 kWh/an,,3,,,470 m²,,08/01/2035,,14 m²,,10 m,1,10 m,67,,,,,,,,,,,,,43 m,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6010/couillet/vbb31428,VBB31428,Immeuble mixte à vendre,560000,,6010 Couillet,À rénover,,,6,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,Oui,,Oui,,,,268 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,10858 kWh/an,,2,,,,,23/04/2034,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc59846,VBC59846,Maison à vendre,180000,Rue de gilly 80,6010 Couillet,Nouveau,Non,A l’acte,4,16 m²,17 m²,16 m²,17 m²,,235 m²,93 m²,,Oui,,Oui,,Oui,,,,Oui,1,1,,2,2,3,,,,,,,Double vitrage,,,,,,,,,Oui,,Oui,Oui,,Non,,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,2,,1,,,,2024,66 m²,Indépendante,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc59845,VBC59845,Maison à vendre,180000,Rue de gilly 80,6010 Couillet,Nouveau,Non,A l’acte,3,16 m²,17 m²,16 m²,17 m²,,235 m²,93 m²,,Oui,,Oui,,Oui,,,,Oui,1,1,,2,2,3,,,,,,,Double vitrage,,,,,,,,,Oui,,Oui,Oui,,Non,,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,2,,1,,,,2024,66 m²,Indépendante,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc51320,VBC51320,Maison à vendre,315000,Rue du Transvaal 23,6010 Couillet,Excellent,Non,,3,,,,,,280 m²,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,2,,,1,,2,,,,,Gaz,,,,,,,,,,,,,,,,,269 kWh/m²/an,20250304035162,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Super équipée,2,,2,449 m²,,,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6010/couillet/vbc78889,VBC78889,Appartement à vendre,179000,,6010 Couillet,Normal,,,2,,,,,,100 m²,,,,,,,,,,,,,,,,,,,,,,Gaz,,,,,,,,,,,Non,,Oui,,,,322 kWh/m²/an,20210624021471,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,0,43 m²,,,Super équipée,,,,,,24/06/2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
